order_id,order_date,customer_id,customer_name,email,phone,product,category,quantity,unit_price,discount,payment_method,shipping_city,shipping_state,order_status
ORD105178,2026-07-19 12:00:00,CUST1789,Emeka Williams,bademail.com,08012345678,Running Shoes,Fashion,1,65672.63471667154,0.2,Bank Transfer,Kano,Kano,Cancelled
ORD105179,2025-07-21 03:00:00,CUST1450,David Okafor,customer@gmail.com,,Blender,Home,2,54177.34709412094,0.1,POS,Lekki,Lagos,Completed
ORD105180,2025-02-07 20:00:00,CUST2080,John Williams,bademail.com,08012345678,Blender,Home,1,61570.65400095261,0.15,Paystack,Ikeja,Lagos,Completed
ORD105181,2025-05-17 08:00:00,CUST1697,Chioma Williams,info@company.com,,T-Shirt,Fashion,1,19303.521426815536,0.05,Cash,Lekki,Lagos,Pending
ORD105182,2025-11-13 22:00:00,CUST1122,Chioma Ibrahim,info@company.com,080-1234-5678,Wireless Headphones,Electronics,3,86367.57552009507,0.1,POS,Ibadan,Oyo,Completed
ORD105183,2026-07-29 20:00:00,CUST2340,David Williams,customer@gmail.com,080-1234-5678,Coffee Maker,Home,2,75000.96739380555,0.2,Flutterwave,Kano,Kano,Failed
ORD105184,2026-07-22 19:00:00,CUST1143,Ngozi Smith,customer@gmail.com,+2348012345678,T-Shirt,Fashion,2,17928.44051558003,0.05,Flutterwave,Lekki,Lagos,Returned
ORD105185,2025-09-21 16:00:00,CUST2414,Ngozi Smith,bademail.com,08012345678,USB-C Charger,Electronics,1,16743.85403783484,0.1,Card,Lekki,Lagos,Completed
ORD105186,2025-01-12 07:00:00,CUST2095,Chioma Okafor,,+2348012345678,Running Shoes,Fashion,1,69347.10449298017,0.0,Paystack,Lekki,Lagos,Completed
ORD105187,2026-07-26 13:00:00,CUST2183,Chioma Williams,info@company.com,08012345678,Office Chair,Home,2,153179.46602073457,0.05,Card,Lekki,Lagos,Completed
ORD105188,2025-02-06 15:00:00,CUST1987,Chioma Okafor,user@yahoo.com,,T-Shirt,Fashion,2,16713.61080143022,0.2,Paystack,Abuja,FCT,Returned
ORD105189,2025-02-19 17:00:00,CUST1431,John Adeyemi,user@yahoo.com,+2348012345678,Running Shoes,Fashion,1,65097.04588426209,0.15,Paystack,Kano,Kano,Completed
ORD105190,2026-07-10 06:00:00,CUST2381,Ngozi Williams,bademail.com,080-1234-5678,External SSD,Electronics,1,88488.29741509585,0.15,POS,Kano,Kano,Completed
ORD105191,2025-04-12 20:00:00,CUST1765,Chioma Williams,,08012345678,External SSD,Electronics,3,89076.28449344545,0.2,Cash,Ibadan,Oyo,Cancelled
ORD105192,2026-03-05 02:00:00,CUST2329,Emeka Adeyemi,,080-1234-5678,USB-C Charger,Electronics,1,19111.134661101263,0.0,Paystack,Kano,Kano,Cancelled
ORD105193,2026-04-04 03:00:00,CUST1457,Chioma Adeyemi,info@company.com,08012345678,Office Chair,Home,1,135581.00060237307,0.2,Flutterwave,Ikeja,Lagos,Failed
ORD105194,2025-01-07 08:00:00,CUST2077,David Okafor,bademail.com,08012345678,Blender,Home,2,63760.936758042684,0.2,Flutterwave,Lekki,Lagos,Returned
ORD105195,2025-02-24 17:00:00,CUST1696,Tunde Adeyemi,bademail.com,08012345678,Office Chair,Home,1,146714.3180937933,0.15,Flutterwave,Abuja,FCT,Pending
ORD105196,2025-12-07 06:00:00,CUST1678,Chioma Williams,,08012345678,Blender,Home,1,60838.206392670996,0.15,Paystack,Kano,Kano,Pending
ORD105197,2025-11-18 22:00:00,CUST2074,Mary Okafor,customer@gmail.com,08012345678,Blender,Home,1,61399.96245022576,0.05,Card,Port Harcourt,Rivers,Failed
ORD105198,2025-06-24 09:00:00,CUST2600,Emeka Ibrahim,,+2348012345678,T-Shirt,Fashion,2,16524.048867139914,0.2,Flutterwave,Kano,Kano,Completed
ORD105199,2025-09-23 02:00:00,CUST1589,Mary Williams,customer@gmail.com,,Blender,Home,2,52747.046024612326,0.1,Cash,Lekki,Lagos,Cancelled
ORD105200,17/07/2025,CUST2180,David Smith,customer@gmail.com,,USB-C Charger,Electronics,2,18700.968824613003,0.15,Card,Benin City,Edo,Failed
ORD105201,2026-06-18 16:00:00,CUST2061,Emeka Smith,info@company.com,+2348012345678,Wireless Headphones,Electronics,1,81068.77678328578,0.15,POS,Port Harcourt,Rivers,Completed
ORD105202,2026-05-03 23:00:00,CUST2333,Emeka Ibrahim,user@yahoo.com,08012345678,External SSD,Electronics,1,100137.42756137183,0.15,Cash,Benin City,Edo,Pending
ORD105203,2025-04-21 12:00:00,CUST2487,Emeka Smith,info@company.com,080-1234-5678,Blender,Home,1,62822.25235450011,0.0,Bank Transfer,Abuja,FCT,Pending
ORD105204,2026-05-23 02:00:00,CUST2224,Aisha Adeyemi,user@yahoo.com,+2348012345678,Backpack,Fashion,1,39855.47231093452,0.1,POS,Benin City,Edo,Failed
ORD105205,2025-10-13 15:00:00,CUST2264,Ngozi Williams,,+2348012345678,Backpack,Fashion,1,43318.28390211981,0.15,POS,Lekki,Lagos,Returned
ORD105206,2025-06-07 00:00:00,CUST2153,Ngozi Okafor,,080-1234-5678,Running Shoes,Fashion,2,60342.31893755424,0.0,Flutterwave,Port Harcourt,Rivers,Returned
ORD105207,2025-07-12 09:00:00,CUST1728,Aisha Smith,,+2348012345678,External SSD,Electronics,1,95398.1034901416,0.0,Bank Transfer,Benin City,Edo,Cancelled
ORD105208,2025-07-24 15:00:00,CUST2518,Aisha Adeyemi,info@company.com,08012345678,Coffee Maker,Home,1,70816.63785621547,0.2,Paystack,Benin City,Edo,Failed
ORD105209,2025-04-21 06:00:00,CUST2056,Chioma Ibrahim,,+2348012345678,Office Chair,Home,1,130657.89707885751,0.2,Card,Abuja,FCT,Completed
ORD105210,2025-04-30 08:00:00,CUST1233,Chioma Williams,,+2348012345678,USB-C Charger,Electronics,2,18823.878023486635,0.05,Card,Kano,Kano,Completed
ORD105211,2025-11-02 10:00:00,CUST1337,Chioma Williams,bademail.com,08012345678,Blender,Home,5,56932.74077259333,0.0,Card,Ibadan,Oyo,Failed
ORD105212,2025-06-16 12:00:00,CUST2574,Tunde Adeyemi,customer@gmail.com,,Smart Watch,Electronics,1,112037.82692043333,0.2,Card,Lekki,Lagos,Cancelled
ORD105213,2025-02-01 16:00:00,CUST1607,Ngozi Ibrahim,user@yahoo.com,080-1234-5678,USB-C Charger,Electronics,1,16328.950342893591,0.0,Paystack,Port Harcourt,Rivers,Failed
ORD105214,2025-02-13 15:00:00,CUST1795,Chioma Smith,user@yahoo.com,080-1234-5678,Office Chair,Home,2,140784.25023545077,0.05,Bank Transfer,Port Harcourt,Rivers,Returned
ORD105215,2026-07-10 06:00:00,CUST1377,Chioma Adeyemi,user@yahoo.com,08012345678,Smart Watch,Electronics,3,109952.02529336569,0.2,Flutterwave,Lagos,Lagos,Pending
ORD105216,2025-12-31 22:00:00,CUST2176,Mary Smith,customer@gmail.com,080-1234-5678,USB-C Charger,Electronics,1,16467.107222028037,0.05,POS,Ikeja,Lagos,Completed
ORD105217,2025-07-01 01:00:00,CUST1942,Tunde Okafor,info@company.com,,External SSD,Electronics,1,88171.1911530862,0.05,Card,Lekki,Lagos,Failed
ORD105218,2025-10-03 18:00:00,CUST2056,Aisha Adeyemi,user@yahoo.com,080-1234-5678,Office Chair,Home,1,153441.9818941668,0.15,Cash,Kano,Kano,Cancelled
ORD105219,2025-06-26 14:00:00,CUST1826,Chioma Ibrahim,user@yahoo.com,+2348012345678,T-Shirt,Fashion,1,16990.603582364856,0.0,Card,Ibadan,Oyo,Pending
ORD105220,2025-09-18 04:00:00,CUST2368,Tunde Smith,user@yahoo.com,080-1234-5678,Wireless Headphones,Electronics,1,93458.12303637752,0.05,Cash,Lekki,Lagos,Pending
ORD105221,2026-03-09 09:00:00,CUST2078,Mary Williams,info@company.com,08012345678,Wireless Headphones,Electronics,-1,89284.345850842,0.0,Card,Ikeja,Lagos,Pending
ORD105222,2025-11-30 05:00:00,CUST2360,Mary Williams,bademail.com,080-1234-5678,External SSD,Electronics,1,87356.68848278931,0.15,Cash,Lagos,Lagos,Returned
ORD105223,2025-01-31 07:00:00,CUST2011,John Adeyemi,user@yahoo.com,,Smart Watch,Electronics,2,103292.98809796774,0.15,Flutterwave,Kano,Kano,Cancelled
ORD105224,2025-06-13 10:00:00,CUST1658,Aisha Adeyemi,bademail.com,+2348012345678,USB-C Charger,Electronics,1,16653.67623976214,0.2,Flutterwave,ABUJA,Oyo,Cancelled
ORD105225,2025-09-22 04:00:00,CUST1073,John Williams,bademail.com,080-1234-5678,Coffee Maker,Home,2,76064.84226181218,0.2,Card,Benin City,Edo,Failed
ORD105226,2025-03-15 15:00:00,CUST2243,Chioma Adeyemi,,08012345678,USB-C Charger,Electronics,2,17527.652856442528,0.1,Card,Benin City,Edo,Failed
ORD105227,2025-02-08 17:00:00,CUST1119,Emeka Williams,,,Blender,Home,2,56087.78994562385,0.0,Paystack,Port Harcourt,Rivers,Cancelled
ORD105228,2026-04-03 14:00:00,CUST1558,Aisha Ibrahim,,,Smart Watch,Electronics,2,120066.05295965401,0.1,Cash,Port Harcourt,Rivers,Returned
ORD105229,2025-01-12 19:00:00,CUST1093,Mary Adeyemi,user@yahoo.com,+2348012345678,USB-C Charger,Electronics,1,18404.531247129056,0.1,Card,Port Harcourt,Rivers,Completed
ORD105230,2025-04-23 15:00:00,CUST2216,Emeka Smith,customer@gmail.com,08012345678,Blender,Home,1,53914.38100224189,0.0,POS,Benin City,Edo,Pending
ORD105231,2025-06-01 21:00:00,CUST1524,David Smith,customer@gmail.com,+2348012345678,Running Shoes,Fashion,1,62362.51502144572,0.0,Flutterwave,Port Harcourt,Rivers,Failed
ORD105232,07/11/2025,CUST2490,Ngozi Smith,info@company.com,08012345678,T-Shirt,Fashion,2,18609.950308314477,0.05,POS,Kano,Kano,Pending
ORD105233,2025-06-04 05:00:00,CUST1646,Ngozi Okafor,user@yahoo.com,,Backpack,Fashion,1,43978.316791184494,0.2,POS,Kano,Kano,Returned
ORD105234,2025-05-23 14:00:00,,Aisha Smith,info@company.com,080-1234-5678,Office Chair,Home,2,155679.29881184304,0.1,Cash,Ibadan,Oyo,Failed
ORD105235,2025-07-04 11:00:00,CUST1216,Emeka Smith,bademail.com,08012345678,External SSD,Electronics,1,90989.69521044384,0.2,POS,Ibadan,Oyo,Pending
ORD105236,2026-01-17 04:00:00,CUST2550,Tunde Okafor,bademail.com,080-1234-5678,Office Chair,Home,1,149359.5909733046,0.1,Cash,Port Harcourt,Rivers,Pending
ORD105237,2026-01-23 14:00:00,CUST2388,Tunde Williams,user@yahoo.com,+2348012345678,Blender,Home,2,61261.89764860172,0.1,Flutterwave,Lagos,Lagos,Returned
ORD105238,2025-08-11 19:00:00,CUST1729,John Williams,,08012345678,External SSD,Electronics,2,101990.56747654478,0.05,Paystack,Lekki,Lagos,Cancelled
ORD105239,2025-08-26 00:00:00,CUST1014,Aisha Smith,,,T-Shirt,Fashion,1,17438.33814308164,0.15,Card,Port Harcourt,Rivers,Cancelled
ORD105240,2026-02-20 05:00:00,CUST2133,Aisha Ibrahim,,+2348012345678,Coffee Maker,Home,1,77901.73448104359,0.0,Cash,Lagos,Lagos,Completed
ORD105241,21/01/2025,CUST1374,Ngozi Adeyemi,info@company.com,080-1234-5678,T-Shirt,Fashion,1,18484.076834956955,0.0,Card,Port Harcourt,Rivers,Cancelled
ORD105242,2025-01-15 00:00:00,CUST1493,Chioma Ibrahim,,+2348012345678,Running Shoes,Fashion,3,63450.54613106799,0.05,Cash,Ibadan,Oyo,Completed
ORD105243,2025-01-20 16:00:00,CUST1551,Aisha Adeyemi,,08012345678,Running Shoes,Fashion,3,66664.7587280578,0.1,POS,Lekki,Lagos,Completed
ORD105244,2026-03-10 06:00:00,CUST2188,Chioma Okafor,,,Smart Watch,Electronics,1,108037.81426751449,0.15,Bank Transfer,Port Harcourt,Rivers,Cancelled
ORD105245,2025-02-06 18:00:00,CUST1766,Aisha Ibrahim,bademail.com,+2348012345678,External SSD,Electronics,1,101645.76009443444,0.2,Card,Benin City,Edo,Cancelled
ORD105246,2025-05-12 02:00:00,CUST1853,David Smith,user@yahoo.com,08012345678,Blender,Home,1,59166.30899500131,0.05,Card,Port Harcourt,Rivers,Pending
ORD105247,2025-03-22 05:00:00,CUST2397,John Smith,,,USB-C Charger,Electronics,2,17896.63453614852,0.2,Card,Lekki,Lagos,Completed
ORD105248,2026-01-26 01:00:00,CUST2416,Tunde Williams,bademail.com,08012345678,Coffee Maker,Home,2,74787.59707600878,0.15,POS,Lekki,Lagos,Returned
ORD105249,2025-05-17 11:00:00,CUST1402,Mary Ibrahim,info@company.com,08012345678,T-Shirt,Fashion,2,18350.67172612653,0.05,Bank Transfer,Port Harcourt,Rivers,Failed
ORD105250,2025-04-06 18:00:00,CUST1601,John Okafor,info@company.com,08012345678,USB-C Charger,Electronics,2,17495.762871932864,0.05,Paystack,Kano,Kano,Pending
ORD105251,2025-11-23 14:00:00,CUST2345,Chioma Williams,info@company.com,+2348012345678,Office Chair,Home,1,147683.69668111365,0.05,POS,Port Harcourt,Rivers,Pending
ORD105252,2025-03-03 16:00:00,CUST1689,Chioma Adeyemi,,080-1234-5678,Blender,Home,2,58824.268141338485,0.05,Card,Lagos,Lagos,Completed
ORD105253,2025-01-25 02:00:00,CUST1333,John Okafor,,+2348012345678,Backpack,Fashion,1,40988.854672862006,0.2,POS,Abuja,FCT,Completed
ORD105254,2025-08-09 16:00:00,CUST2413,Aisha Adeyemi,info@company.com,08012345678,USB-C Charger,Electronics,1,17444.205444623287,0.2,Card,Ibadan,Oyo,Returned
ORD105255,2025-07-25 09:00:00,CUST1327,Tunde Ibrahim,user@yahoo.com,080-1234-5678,Smart Watch,Electronics,4,105724.92396075564,0.15,POS,Lekki,Lagos,Returned
ORD105256,2025-03-01 06:00:00,CUST1033,John Okafor,user@yahoo.com,,Wireless Headphones,Electronics,3,91690.11750581916,0.2,Card,Lekki,Lagos,Pending
ORD105257,2025-06-26 13:00:00,CUST2078,Aisha Ibrahim,info@company.com,+2348012345678,Blender,Home,2,56513.81521330007,0.15,Cash,Kano,Kano,Pending
ORD105258,2025-01-05 13:00:00,CUST1743,Chioma Ibrahim,user@yahoo.com,080-1234-5678,USB-C Charger,Electronics,1,17676.312178661163,0.15,Bank Transfer,Lekki,Lagos,Pending
ORD105259,2025-05-11 17:00:00,CUST1630,Mary Williams,customer@gmail.com,08012345678,Coffee Maker,Home,1,75743.50545978529,0.0,Card,Port Harcourt,Rivers,Pending
ORD105260,2026-07-03 14:00:00,CUST1272,Ngozi Ibrahim,bademail.com,08012345678,Office Chair,Home,1,141784.39500841385,0.15,Bank Transfer,Lekki,Lagos,Cancelled
ORD105261,2026-01-07 09:00:00,CUST1968,Emeka Adeyemi,customer@gmail.com,08012345678,External SSD,Electronics,1,87957.29052205257,0.2,Cash,Kano,Kano,Failed
ORD105262,2026-05-17 13:00:00,CUST1360,Ngozi Adeyemi,user@yahoo.com,08012345678,Office Chair,Home,1,158964.72459721714,0.2,Cash,Kano,Kano,Completed
ORD105263,2026-01-16 06:00:00,CUST2483,Mary Smith,bademail.com,,Office Chair,Home,-1,133710.76064306026,0.0,Flutterwave,Kano,Kano,Returned
ORD105264,2026-03-09 00:00:00,CUST1313,Tunde Smith,,+2348012345678,T-Shirt,Fashion,5,17825.115865225776,0.2,Cash,Lekki,Lagos,Completed
ORD105265,2025-01-03 04:00:00,CUST2210,Ngozi Smith,user@yahoo.com,+2348012345678,Office Chair,Home,1,156368.29205105422,0.2,Paystack,Ibadan,Oyo,Returned
ORD105266,2026-04-26 20:00:00,CUST1562,David Williams,,080-1234-5678,Wireless Headphones,Electronics,1,89240.66366739251,0.15,Card,Ikeja,Lagos,Cancelled
ORD105267,2025-07-09 13:00:00,CUST1627,Emeka Ibrahim,user@yahoo.com,080-1234-5678,External SSD,Electronics,1,92775.89036492175,0.15,Cash,Abuja,FCT,Failed
ORD105268,2025-06-20 06:00:00,CUST1202,Mary Okafor,customer@gmail.com,080-1234-5678,Smart Watch,Electronics,3,101796.39859813456,0.05,Flutterwave,Lekki,Lagos,Completed
ORD105269,2026-01-05 00:00:00,CUST2091,Mary Smith,user@yahoo.com,,T-Shirt,Fashion,1,19072.190039668487,0.2,Paystack,Ibadan,Oyo,Returned
ORD105270,2025-06-08 12:00:00,CUST1304,Chioma Adeyemi,customer@gmail.com,08012345678,Smart Watch,Electronics,1,104420.78385088647,0.2,Cash,Ikeja,Lagos,Pending
ORD105271,2026-01-28 18:00:00,CUST2398,Emeka Adeyemi,bademail.com,08012345678,Running Shoes,Fashion,1,61217.43323683425,0.15,POS,Port Harcourt,Rivers,Failed
ORD105272,2026-06-01 03:00:00,CUST2339,Chioma Smith,info@company.com,,USB-C Charger,Electronics,1,16393.867998259153,0.15,Bank Transfer,Lekki,Lagos,Completed
ORD105273,2025-07-09 08:00:00,CUST1370,Chioma Ibrahim,info@company.com,,T-Shirt,Fashion,1,19619.97786307728,0.1,Flutterwave,Lekki,Lagos,Cancelled
ORD105274,2025-10-29 11:00:00,CUST2556,Chioma Smith,customer@gmail.com,08012345678,Blender,Home,3,56915.120315021675,0.1,Paystack,Lekki,Lagos,Returned
ORD105275,2026-07-24 13:00:00,CUST1761,Mary Ibrahim,bademail.com,080-1234-5678,Smart Watch,Electronics,1,106386.78167754204,0.0,POS,Lekki,Lagos,Pending
ORD105276,2025-02-22 06:00:00,CUST2574,Chioma Ibrahim,customer@gmail.com,08012345678,T-Shirt,Fashion,1,17928.610321325916,0.0,Cash,Ikeja,Lagos,Returned
ORD105277,2026-07-11 19:00:00,CUST2383,David Williams,info@company.com,080-1234-5678,Running Shoes,Fashion,3,61105.69709764006,0.0,Paystack,ABUJA,Lagos,Returned
ORD105278,2026-06-26 01:00:00,CUST1596,Mary Williams,customer@gmail.com,080-1234-5678,Blender,Home,1,55309.77383499063,0.0,Card,Port Harcourt,Rivers,Failed
ORD105279,2026-03-30 19:00:00,CUST2359,Emeka Smith,customer@gmail.com,,Blender,Home,2,61026.817804157945,0.15,Flutterwave,Lagos,Lagos,Completed
ORD105280,2026-02-08 11:00:00,CUST2110,Tunde Adeyemi,,08012345678,External SSD,Electronics,2,89797.02623123943,0.0,Paystack,Kano,Kano,Returned
ORD105281,2025-12-21 12:00:00,CUST2518,Mary Adeyemi,bademail.com,080-1234-5678,Wireless Headphones,Electronics,5,88299.44624705138,0.0,POS,Kano,Kano,Returned
ORD105282,2025-10-23 23:00:00,CUST1967,John Williams,,,USB-C Charger,Electronics,1,17749.484132022724,0.2,Paystack,Ibadan,Oyo,Cancelled
ORD105283,2025-01-16 18:00:00,CUST1413,Aisha Smith,,080-1234-5678,USB-C Charger,Electronics,2,17885.18618198531,0.1,Card,Ikeja,Lagos,Completed
ORD105284,2026-04-23 13:00:00,CUST1171,Aisha Okafor,bademail.com,080-1234-5678,Running shoe,Home,4,53237.534725859434,0.2,Paystack,Port Harcourt,Rivers,Completed
ORD105285,2026-01-01 06:00:00,CUST2004,Chioma Adeyemi,,08012345678,USB-C Charger,Electronics,1,18214.1856222512,0.1,Card,Kano,Kano,Cancelled
ORD105286,2025-11-06 02:00:00,CUST1767,Ngozi Okafor,bademail.com,080-1234-5678,External SSD,Electronics,3,91018.04815576559,0.05,Bank Transfer,Benin City,Edo,Completed
ORD105287,06/05/2025,CUST2406,Tunde Williams,user@yahoo.com,,Backpack,Fashion,2,42737.612569306075,0.1,POS,Port Harcourt,Rivers,Completed
ORD105288,2025-11-13 17:00:00,CUST1045,John Okafor,bademail.com,080-1234-5678,Backpack,Fashion,3,40720.190713942655,0.05,Bank Transfer,Ibadan,Oyo,Cancelled
ORD105289,2026-07-06 23:00:00,CUST2098,Chioma Okafor,user@yahoo.com,08012345678,Wireless Headphones,Electronics,1,91837.45168911964,0.15,POS,Kano,Kano,Completed
ORD105290,2026-04-23 06:00:00,CUST1377,Tunde Smith,,+2348012345678,Office Chair,Home,1,134868.01827800827,0.2,Flutterwave,Benin City,Edo,Cancelled
ORD105291,2025-03-23 02:00:00,CUST1012,Aisha Smith,user@yahoo.com,,Backpack,Fashion,1,38887.09251948425,0.05,Card,Ikeja,Lagos,Returned
ORD105292,2026-02-02 06:00:00,CUST2327,John Adeyemi,,,Office  Chair,Electronics,1,103705.6083767968,0.0,Bank Transfer,Port Harcourt,Rivers,Returned
ORD105293,2026-06-14 06:00:00,CUST1524,Aisha Okafor,,+2348012345678,Blender,Home,2,52246.20863444406,0.15,Paystack,Kano,Kano,Pending
ORD105294,2025-10-29 19:00:00,CUST1106,Emeka Williams,bademail.com,,External SSD,Electronics,1,88330.33029059207,0.1,Bank Transfer,Lekki,Lagos,Returned
ORD105295,2025-10-20 21:00:00,CUST1435,Ngozi Williams,,08012345678,External SSD,Electronics,2,86178.58473299899,0.15,Bank Transfer,Lekki,Lagos,Completed
ORD105296,2025-05-26 19:00:00,CUST2185,Ngozi Williams,bademail.com,08012345678,Running Shoes,Fashion,2,68471.9293661392,0.15,POS,Ikeja,Lagos,Completed
ORD105297,2026-05-24 01:00:00,CUST1615,David Adeyemi,info@company.com,+2348012345678,USB-C Charger,Electronics,1,16514.167411326962,0.05,Paystack,Abuja ,Lagos,Failed
ORD105298,2025-01-15 18:00:00,CUST1440,Tunde Ibrahim,info@company.com,08012345678,Backpack,Fashion,3,38098.5085587569,0.05,Flutterwave,Lekki,Lagos,Cancelled
ORD105299,26/06/2026,CUST2207,Chioma Okafor,,08012345678,Office Chair,Home,1,157877.5047571167,0.0,Bank Transfer,Lagos,Lagos,Cancelled
ORD105300,2025-03-13 10:00:00,CUST1619,Chioma Okafor,info@company.com,080-1234-5678,Backpack,Fashion,1,40700.24973011946,0.2,Bank Transfer,Kano,Kano,Returned
ORD105301,2025-12-20 22:00:00,CUST1756,Mary Williams,bademail.com,080-1234-5678,Blender,Home,2,58072.626247994165,0.1,POS,Benin City,Edo,Returned
ORD105302,2025-04-27 13:00:00,CUST1390,David Williams,bademail.com,080-1234-5678,Office Chair,Home,1,135287.39849242027,0.1,Card,Ikeja,Lagos,Cancelled
ORD105303,2025-03-05 21:00:00,CUST2427,Ngozi Adeyemi,user@yahoo.com,,Smart Watch,Electronics,1,106960.03565139325,0.2,Paystack,Kano,Kano,Cancelled
ORD105304,25/10/2025,CUST1174,David Adeyemi,info@company.com,08012345678,Wireless Headphones,Electronics,5,77918.00272608682,0.15,Flutterwave,Benin City,Edo,Completed
ORD105305,2026-04-26 11:00:00,CUST1235,Mary Okafor,bademail.com,08012345678,USB-C Charger,Electronics,1,17842.68686942762,0.05,Flutterwave,Port Harcourt,Rivers,Completed
ORD105306,2026-02-21 17:00:00,CUST2330,David Ibrahim,user@yahoo.com,08012345678,Wireless Headphones,Electronics,2,82903.03990645014,0.1,POS,Benin City,Edo,Pending
ORD105307,2025-05-14 01:00:00,CUST1143,Emeka Okafor,customer@gmail.com,+2348012345678,Wireless Headphones,Electronics,1,81281.03167091834,0.05,Bank Transfer,Benin City,Edo,Failed
ORD105308,2025-01-03 21:00:00,CUST2361,Aisha Ibrahim,,,Blender,Home,2,55510.51179258241,0.2,POS,Port Harcourt,Rivers,Completed
ORD105309,2026-06-25 05:00:00,CUST2556,Ngozi Smith,bademail.com,+2348012345678,Coffee Maker,Home,1,65783.35978654928,0.2,Paystack,Port Harcourt,Rivers,Returned
ORD105310,2025-07-30 17:00:00,CUST1548,Tunde Smith,customer@gmail.com,+2348012345678,Wireless Headphones,Electronics,1,84029.52527096956,0.1,Flutterwave,Lagos,Lagos,Cancelled
ORD105311,2026-04-01 08:00:00,CUST1894,Ngozi Smith,info@company.com,+2348012345678,Coffee Maker,Home,1,77082.91350176986,0.0,Cash,Lekki,Lagos,Pending
ORD105312,2025-11-13 10:00:00,,Mary Smith,bademail.com,,USB-C Charger,Electronics,1,19156.788369451915,0.2,Bank Transfer,Lagos,Lagos,Failed
ORD105313,2025-12-20 08:00:00,CUST1455,Emeka Smith,bademail.com,08012345678,Wireless Headphones,Electronics,1,90959.23932413617,0.05,Flutterwave,Abuja,FCT,Cancelled
ORD105314,2025-10-12 01:00:00,CUST2367,Emeka Williams,user@yahoo.com,+2348012345678,Running Shoes,Fashion,1,69303.32855628134,0.1,Flutterwave,Lagos,Lagos,Returned
ORD105315,2025-02-03 20:00:00,CUST1058,Emeka Williams,,080-1234-5678,USB-C Charger,Electronics,1,19160.761843524397,0.1,Card,Port Harcourt,Rivers,Cancelled
ORD105316,2025-10-20 19:00:00,CUST1631,Tunde Ibrahim,user@yahoo.com,,Backpack,Fashion,2,38467.78713491729,0.2,Card,Ibadan,Oyo,Completed
ORD105317,2025-09-21 06:00:00,CUST1425,Chioma Adeyemi,bademail.com,080-1234-5678,Running Shoes,Fashion,2,66776.55412642258,0.2,Flutterwave,Lagos,Lagos,Returned
ORD105318,2025-08-04 08:00:00,CUST1829,Ngozi Adeyemi,bademail.com,080-1234-5678,External SSD,Electronics,1,92695.04194362824,0.15,POS,Kano,Kano,Returned
ORD105319,2026-01-28 13:00:00,CUST2464,Mary Smith,info@company.com,08012345678,Smart Watch,Electronics,4,107646.01718017164,0.2,Flutterwave,Port Harcourt,Rivers,Cancelled
ORD105320,2026-06-16 15:00:00,CUST1291,David Okafor,bademail.com,080-1234-5678,Wireless Headphones,Electronics,1,89129.39109655791,0.05,Flutterwave,Port Harcourt,Rivers,Pending
